kingdom	phylum	class	order	family	name	genus	species	author	taxonID	Assignment	FOSSIL	uniqueness_family	uniqueness_genus	size_m	size_f	size_avg	model_organism	harmful_to_human	human_use	domain	reproductive_habitat	trophic_role	common_name	colorful	color_blu	color_red	mimetism	photo_google	wikipedia	CITES	n_occurrences	range_size_MCP	range_size_AOO	elevation_min	elevation_max	elevation_range	Total_wos	Agriculture	Anatomy & Morphology	Behavioral Sciences	Biochemistry & Molecular Biology	Biodiversity & Conservation	Biotechnology & Applied Microbiology	Cell Biology	Entomology	Environmental Sciences & Ecology	Evolutionary Biology	forestry	Genetics & Heredity	Life Sciences Biomedicine Other Topics	Marine & Freshwater Biology	Microbiology	Mycology	Parasitology	Pharmacology & Pharmacy	Plant Sciences	Zoology	Chemistry	Geology	Oceanography	Physics	Engineering	Instruments & Instrumentation	Microscopy	total_wiki_pgviews	wiki_langs	wiki_mean_month_pgviews	mean_divergence_time_Mya	median_divergence_time_Mya
Animalia	Platyhelminthes	Cestoda	Litobothriidea	Litobothriidae	Litobothrium amsichensis	Litobothrium	amsichensis	Caira & Runkle, 1993	4858209	I§igo Rubio/Alejandro Mart°nez	0	9	9	8,725	8,725	8,725	0	0	0	marine	zoo/epiphytic or parasite	parasite	0	0	0	0	0	1	1	0	2	0	4				1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2267	5	7,55666666666667	824	692,04
Animalia	Platyhelminthes	Cestoda	Gyrocotylidea	Gyrocotylidae	Gyrocotyle rugosa	Gyrocotyle	rugosa	Diesing, 1850	2505924	I§igo Rubio/Alejandro Mart°nez	0	12	11	55	55	55	0	0	0	marine	zoo/epiphytic or parasite	parasite	0	0	0	0	0	1	0	0	5	58382157	20	54	1538	1484	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	127	4	0,529166666666667	824	692,04
Animalia	Platyhelminthes	Cestoda	Nippotaeniidea	Nippotaeniidae	Nippotaenia contorta	Nippotaenia	contorta	Hine, 1977	2506068	I§igo Rubio/Alejandro Mart°nez	0	6	6	34,6	34,6	34,6	0	0	0	freshwater	zoo/epiphytic or parasite	parasite	0	0	0	0	0	0	1	0	1	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	3	0,205555555555556	824	692,04
Animalia	Platyhelminthes	Trematoda	Plagiorchiida	Zoogonidae	Panopula bridgeri	Panopula	bridgeri	Bray & Gibson, 1986	4861921	I§igo Rubio/Alejandro Mart°nez	0	133	3	NA	NA	NA	0	0	0	marine	zoo/epiphytic or parasite	parasite	0	0	0	0	0	0	1	0	4	21857	16				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	2	0,416666666666667	824	692,04
Animalia	Platyhelminthes	Trematoda	Plagiorchiida	Dicrocoeliidae	Lutztrema monenteron	Lutztrema	monenteron	(Price & McIntosh, 1935)	2504458	I§igo Rubio/Alejandro Mart°nez	0	110	3	6,3	6,3	6,3	0	0	0	terrestrial	zoo/epiphytic or parasite	parasite	0	0	0	0	0	1	1	0	10	8733193	40	35	2184	2149	6	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	4	0	0	4	0	0	0	0	0	0	0	106	2	0,883333333333333	824	692,04
Animalia	Platyhelminthes	Trematoda	Plagiorchiida	Cryptogonimidae	Retrovarium sablae	Retrovarium	sablae	Miller & Cribb, 2007	5891296	I§igo Rubio/Alejandro Mart°nez	0	259	13	0,488	0,488	0,488	0	0	0	marine	zoo/epiphytic or parasite	parasite	0	0	0	0	0	1	0	0	3	4431716	12	69	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	824	692,04
Animalia	Platyhelminthes	Trematoda	Plagiorchiida	Himasthlidae	Acanthoparyphium spinulosum	Acanthoparyphium	spinulosum	Johnston, 1917	4413934	I§igo Rubio/Alejandro Mart°nez	0	37	4	5,53	5,53	5,53	0	0	0	freshwater ; marine ; terrestrial	zoo/epiphytic or parasite	parasite	0	0	0	0	0	1	0	0	5	43674	20	16	62	46	10	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	9	0	0	1	0	0	0	0	0	0	0	337	3	1,87222222222222	824	692,04
Animalia	Platyhelminthes	Trematoda	Plagiorchiida	Lecithasteridae	Lecithaster stellatus	Lecithaster	stellatus	Looss, 1907	2504981	I§igo Rubio/Alejandro Mart°nez	0	149	33	1,1	1,1	1,1	0	0	0	freshwater ; marine	zoo/epiphytic or parasite	parasite	0	0	0	0	0	0	1	0	17	1428334	64	3	91	88	3	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	2	0	0	0	0	0	1	0	0	0	0	94	4	0,391666666666667	824	692,04
Animalia	Platyhelminthes	Trematoda	Plagiorchiida	Haploporidae	Saccocoelioides cichlidorum	Saccocoelioides	cichlidorum	Garcia Varela & And (Aguirre-Macedo & Scholz, 2005)	9268780	I§igo Rubio/Alejandro Mart°nez	0	161	32	0,72	0,72	0,72	0	0	0	freshwater	zoo/epiphytic or parasite	parasite	0	0	0	0	0	1	1	0	3	900	12	23	351	328	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	824	692,04
Animalia	Platyhelminthes	Trematoda	Plagiorchiida	Microphallidae	Levinseniella yucatanensis	Levinseniella	yucatanensis	Canaris y Lei, 1989	9207996	I§igo Rubio/Alejandro Mart°nez	0	194	22	0,56	0,56	0,56	0	0	0	freshwater ; marine	zoo/epiphytic or parasite	parasite	0	0	0	0	0	0	0	0	3	3188	12	3	1921	1918	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	824	692,04
Animalia	Platyhelminthes	Trematoda	Plagiorchiida	Opisthorchiidae	Amphimerus elongatus	Amphimerus	elongatus	Gower, 1938	8784778	I§igo Rubio/Alejandro Mart°nez	0	81	7	23	23	23	0	0	0	freshwater	zoo/epiphytic or parasite	parasite	0	0	0	0	0	0	0	0	4	202257	16	280	454	174	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	NA	NA	NA	824	692,04
Animalia	Platyhelminthes	Trematoda	Plagiorchiida	Gymnophallidae	Pseudogymnophallus alcae	Pseudogymnophallus	alcae	Hoberg, 1981	2503514	I§igo Rubio/Alejandro Mart°nez	0	51	1	2,78	2,78	2,78	0	0	0	marine ; terrestrial	zoo/epiphytic or parasite	parasite	0	0	0	0	0	1	0	0	7	4304385	28	9	502	493	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	NA	NA	NA	824	692,04
Animalia	Platyhelminthes	Trematoda	Plagiorchiida	Echinostomatidae	Petasiger radiatus	Petasiger	radiatus	Tkach, Kudlai & Kostadinova, 2015 (Dujardin, 1845)	8287531	I§igo Rubio/Alejandro Mart°nez	0	153	19	0,1	0,1	0,1	0	0	0	marine ; terrestrial	zoo/epiphytic or parasite	parasite	0	0	0	0	0	0	1	0	3	35397626	12	13	190	177	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	158	1	2,63333333333333	824	692,04
Animalia	Platyhelminthes	Trematoda	Plagiorchiida	Encyclometridae	Polylekithum catahoulensis	Polylekithum	catahoulensis	Curran, Tkach & Overstreet, 2006	8949864	I§igo Rubio/Alejandro Mart°nez	0	5	3	3,312	3,312	3,312	0	0	0	freshwater	zoo/epiphytic or parasite	parasite	0	0	0	0	0	0	0	0	3	82	12	54	80	26	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	3	0	0	0	0	0	0	0	NA	NA	NA	824	692,04
Animalia	Platyhelminthes	Trematoda	Plagiorchiida	Lepocreadiidae	Multitestoides chaetodoni	Multitestoides	chaetodoni	Yamaguti, 1971 (Manter, 1947)	8400839	I§igo Rubio/Alejandro Mart°nez	0	294	3	1,312	1,312	1,312	0	0	0	marine	zoo/epiphytic or parasite	parasite	0	0	0	0	0	0	1	0	4	428852	16	1	89	88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	824	692,04
Animalia	Platyhelminthes	Trematoda	Plagiorchiida	Opecoelidae	Macvicaria pennelli	Macvicaria	pennelli	Zdzitowiecki, 1987 (Leiper & Atkinson, 1914)	5722059	I§igo Rubio/Alejandro Mart°nez	0	888	56	2,8	2,8	2,8	0	0	0	marine	zoo/epiphytic or parasite	parasite	0	0	0	0	0	0	1	0	5	403644	20	0	57	57	2	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	51	1	0,85	824	692,04
Animalia	Platyhelminthes	Trematoda	Plagiorchiida	Didymozoidae	Indodidymozoon moretonense	Indodidymozoon	moretonense	Anderson & Cribb, 1994	8230880	I§igo Rubio/Alejandro Mart°nez	0	297	12	1,6	1,6	1,6	0	0	0	marine	zoo/epiphytic or parasite	parasite	0	0	0	0	0	0	0	0	3	0	4	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	824	692,04
Animalia	Platyhelminthes	Trematoda	Diplostomida	Strigeidae	Dendritobilharzia pulverulenta	Dendritobilharzia	pulverulenta	Skrjabin, 1924 (Braun, 1901)	2503575	I§igo Rubio/Alejandro Mart°nez	0	116	1	8,67	9,84	9,26	0	0	0	freshwater ; marine	zoo/epiphytic or parasite	parasite	0	0	0	0	0	1	1	0	12	4633856	48	9	1567	1558	13	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	7	0	0	5	0	0	0	0	0	0	0	50	2	0,416666666666667	824	692,04
Animalia	Platyhelminthes	Trematoda	Aspidogastrida	Aspidogastridae	Cotylogaster dinosoides	Cotylogaster	dinosoides	Hendrix & Overstreet, 1977	2505118	I§igo Rubio/Alejandro Mart°nez	0	58	4	7,336	7,336	7,336	0	0	0	marine	zoo/epiphytic or parasite	parasite	0	0	0	0	0	0	1	0	1	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90	4	0,375	824	692,04
Animalia	Platyhelminthes	Trematoda	Stichocotylida	Stichocotylidae	Stichocotyle nephropis	Stichocotyle	nephropis	Cunningham, 1884	5233537	I§igo Rubio/Alejandro Mart°nez	0	2	2	10	10	10	0	0	0	marine	zoo/epiphytic or parasite	parasite	0	0	0	0	0	0	1	0	1	0	4				2	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	170	5	0,566666666666667	824	692,04
Animalia	Platyhelminthes	Monogenea	Dactylogyridea	Tetraonchidae	Tetraonchus awakurai	Tetraonchus	awakurai	Ogawa & Egusa, 1978	8162237	I§igo Rubio/Alejandro Mart°nez	0	25	23	1,08	1,08	1,08	0	0	0	freshwater ; marine	zoo/epiphytic or parasite	parasite	0	0	0	0	0	1	1	0	1	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	824	692,04
Animalia	Platyhelminthes	Monogenea	Dactylogyridea	Ancyrocephalidae	Characithecium costaricense	Characithecium	costaricense	Mendoza-Franco, Reina & To (Price & Bussing, 1967)	9817859	I§igo Rubio/Alejandro Mart°nez	0	1275	7	0,491	0,491	0,491	0	0	0	freshwater	zoo/epiphytic or parasite	parasite	0	0	0	0	0	0	0	0	8	1197233	32	7	1922	1915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	824	692,04
Animalia	Platyhelminthes	Monogenea	Dactylogyridea	Ancyrocephalidae	Sciadicleithrum mexicanum	Sciadicleithrum	mexicanum	Kritsky, Vidal-Mart°nez & Rodr°guez-Canul, 1994	8780586	I§igo Rubio/Alejandro Mart°nez	0	1275	22	0,32	0,32	0,32	0	0	0	freshwater	zoo/epiphytic or parasite	parasite	0	0	0	0	0	1	0	0	37	1164775	132	0	2322	2322	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	4	0	0	0	0	0	0	0	NA	NA	NA	824	692,04
Animalia	Platyhelminthes	Monogenea	Dactylogyridea	Ancyrocephalidae	Enallothecium variabile	Enallothecium	variabile	Kritsky, Boeger & JÇgu, 1998	10454717	I§igo Rubio/Alejandro Mart°nez	0	1275	4	0,272	0,272	0,272	0	0	0	freshwater	zoo/epiphytic or parasite	parasite	0	0	0	0	0	0	0	0	4	334102	16	17	317	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	824	692,04
Animalia	Platyhelminthes	Monogenea	Dactylogyridea	Ancyrocephalidae	Metahaliotrema mizellei	Metahaliotrema	mizellei	Venkatanarasaiah, 1981	5892311	I§igo Rubio/Alejandro Mart°nez	0	1275	11	0,61	0,61	0,61	0	0	0	marine	zoo/epiphytic or parasite	parasite	0	0	0	0	0	1	1	0	5	73243	20	4	96	92	2	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	45	2	0,375	824	692,04
Animalia	Platyhelminthes	Monogenea	Dactylogyridea	Ancyrocephalidae	Amphithecium falcatum	Amphithecium	falcatum	Boeger & Kritsky, 1988	8769189	I§igo Rubio/Alejandro Mart°nez	0	1275	15	0,221	0,221	0,221	0	0	0	freshwater	zoo/epiphytic or parasite	parasite	0	0	0	0	0	0	0	0	15	2326235	60	11	307	296	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	NA	NA	NA	824	692,04
Animalia	Platyhelminthes	Monogenea	Mazocraeidea	Mazocraeidae	Kuhnia indica	Kuhnia	indica	Tripathi, 1959	6480763	I§igo Rubio/Alejandro Mart°nez	0	104	12	2,67	2,67	2,67	0	0	0	marine	zoo/epiphytic or parasite	parasite	0	0	0	0	0	1	1	0	1	0	4				1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	34	2	0,283333333333333	824	692,04
Animalia	Platyhelminthes	Monogenea	Monocotylidea	Microbothriidae	Microbothrium lepidorhini	Microbothrium	lepidorhini	(Guiart, 1938)	9688327	I§igo Rubio/Alejandro Mart°nez	0	22	3	NA	NA	NA	0	0	0	marine	zoo/epiphytic or parasite	parasite	0	0	0	0	0	0	1	0	1	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	824	692,04
Animalia	Platyhelminthes	Monogenea	Gyrodactylidea	Gyrodactylidae	Gyrodactylus illigatus	Gyrodactylus	illigatus	Rogers, 1968	9092384	I§igo Rubio/Alejandro Mart°nez	0	597	514	0,496	0,496	0,496	0	0	0	freshwater	zoo/epiphytic or parasite	parasite	0	0	0	0	0	0	0	0	1	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	824	692,04
Animalia	Platyhelminthes	Monogenea	Capsalidea	Capsalidae	Benedenia scari	Benedenia	scari	Yamaguti, 1968	7360472	I§igo Rubio/Alejandro Mart°nez	0	226	32	2,031	2,031	2,031	0	0	0	marine	zoo/epiphytic or parasite	parasite	0	0	0	0	0	0	1	0	1	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	824	692,04
Animalia	Platyhelminthes	Monogenea	Diclybothriidea	Hexabothriidae	Erpocotyle antarctica	Erpocotyle	antarctica	(Hughes, 1928)	4860245	I§igo Rubio/Alejandro Mart°nez	0	71	20	NA	NA	10	0	0	0	marine	zoo/epiphytic or parasite	parasite	0	0	0	0	0	0	1	0	1	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	2	0,283333333333333	824	692,04
Animalia	Platyhelminthes	Monogenea	Polystomatidea	Polystomatidae	Polystoma uncinulatum	Polystoma	uncinulatum	MacÇ, 1880	7365508	I§igo Rubio/Alejandro Mart°nez	0	60	25	NA	NA	30	0	0	0	freshwater ; terrestrial	zoo/epiphytic or parasite	parasite	0	0	0	0	0	0	0	0	1	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	824	692,04
Animalia	Platyhelminthes	Monogenea	Chimaericolidea	Chimaericolidae	Callorhynchicola multitesticulatus	Callorhynchicola	multitesticulatus	Manter, 1955	2503832	I§igo Rubio/Alejandro Mart°nez	0	5	2	10,8	10,8	10,8	0	0	0	marine	zoo/epiphytic or parasite	parasite	0	0	0	0	0	1	1	0	8	623078	32	54	1538	1484	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	75	4	0,3125	824	692,04
Animalia	Platyhelminthes	Monogenea	Montchadskyellidea	Montchadskyellidae	Montchadskyella intestinale	Montchadskyella	intestinale	Bychowsky, Korotajeva & Nagibina, 1970	6480856	I§igo Rubio/Alejandro Mart°nez	0	1	1	NA	NA	NA	0	0	0	marine	zoo/epiphytic or parasite	parasite	0	0	0	0	0	0	1	0	1	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69	2	0,575	824	692,04
Animalia	Echinodermata	Echinoidea	Micropygoida	Micropygidae	Micropyga tuberculata	Micropyga	tuberculata	Agassiz, 1879	5818738	Aida Verdes		2	2	NA	NA	NA	0	0	0	marine	marine coastal	secondary consumer	0	1	0	1	0	0	0	0	45	244769	168	3	474	471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	2	0,45	684	627,23
Animalia	Echinodermata	Echinoidea	Spatangoida	Micrasteridae	Isopatagus obovatus	Isopatagus	obovatus	Mortensen, 1948	5964193	Aida Verdes	Resampled	136	42	NA	NA	0,5	0	0	0	marine	deep ocean floor	secondary consumer	0	0	0	0	0	0	0	0	1	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	2	0,35	684	627,23
Animalia	Echinodermata	Echinoidea	Spatangoida	Loveniidae	Lovenia cordiformis	Lovenia	cordiformis	A.Agassiz, 1872	5188155	Aida Verdes		81	24	NA	NA	50	0	0	0	marine	marine coastal	secondary consumer	1	1	0	0	0	1	0	0	87	7536833	304	7	168	161	2	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	172	4	0,716666666666667	684	627,23
Animalia	Echinodermata	Echinoidea	Camarodonta	Echinidae	Echinus esculentus	Echinus	esculentus	Linnaeus, 1758	5188139	Aida Verdes	Resampled	42	26	NA	NA	15	0	0	0	marine	marine coastal	secondary consumer	1	1	0	1	0	1	1	0	1	0	0			0	110	0	6	0	10	1	2	4	0	16	1	0	1	10	53	2	0	0	1	1	18	3	3	16	0	0	0	0	92003	17	90,1990196078431	684	627,23
Animalia	Echinodermata	Echinoidea	Diadematoida	Diadematidae	Chaetodiadema tuberculatum	Chaetodiadema	tuberculatum	H.L.Clark, 1909	4876937	Aida Verdes		56	6	NA	NA	55	0	1	0	marine	marine coastal	secondary consumer	0	1	1	0	0	0	0	0	16	4693067	60	8	94	86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	982	3	5,45555555555555	684	627,23
Animalia	Echinodermata	Echinoidea	Cidaroida	Cidaridae	Centrocidaris doederleini	Centrocidaris	doederleini	(A. Agassiz, 1898)	5965544	Aida Verdes	Resampled	442	14	NA	NA	24	0	0	0	marine	marine coastal	secondary consumer	0	0	0	0	0	0	0	0	1	0	0			0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	54	3	0,3	684	627,23
Animalia	Echinodermata	Echinoidea	Aspidodiadematoida	Aspidodiadematidae	Plesiodiadema microtuberculatum	Plesiodiadema	microtuberculatum	(A.Agassiz, 1879)	5964588	Aida Verdes		20	7	NA	NA	11	0	0	0	marine	deep ocean floor	secondary consumer	0	0	0	0	0	0	0	0	1	0	4				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	2	0,458333333333333	684	627,23
Animalia	Echinodermata	Echinoidea	Arbacioida	Arbaciidae	Coelopleurus interruptus	Coelopleurus	interruptus	Dîderlein, 1910	4341339	Aida Verdes		81	21	NA	NA	37	0	0	0	marine	marine coastal	secondary consumer	0	1	0	1	0	1	0	0	1	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81	2	0,675	684	627,23
Animalia	Echinodermata	Echinoidea	Echinothurioida	Echinothuriidae	Tromikosoma uranus	Tromikosoma	uranus	(Thomson, 1877)	5965505	Aida Verdes		57	7	NA	NA	125	0	0	0	marine	deep ocean floor	secondary consumer	0	0	0	0	0	0	0	0	7	27667775	20				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92	2	0,766666666666667	684	627,23
Animalia	Echinodermata	Crinoidea	Millericrinida	Phrynocrinidae	Porphyrocrinus verrucosus	Porphyrocrinus	verrucosus	GislÇn, 1925	8053551	Aida Verdes		5	4	NA	NA	70	0	0	0	marine	deep ocean floor	primary consumer	0	0	0	0	0	0	0	0	4	16746894	16				1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	NA	NA	NA	684	627,23
Animalia	Echinodermata	Crinoidea	Comatulida	Thalassometridae	Parametra lisa	Parametra	lisa	AH Clark, 1950	8371817	Aida Verdes		61	7	NA	NA	115	0	0	0	marine	marine coastal	primary consumer	0	0	0	0	0	0	0	0	1	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	1	0,483333333333333	684	627,23
Animalia	Echinodermata	Crinoidea	Bourgueticrinida	Bathycrinidae	Caledonicrinus vaubani	Caledonicrinus	vaubani	Avocat & Roux, 1990	8403644	Aida Verdes		32	1	NA	NA	50	0	0	0	marine	deep ocean floor	primary consumer	0	0	0	0	0	0	0	0	20	667034	60				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79	1	1,31666666666667	684	627,23
Animalia	Echinodermata	Asteroidea	Valvatida	Solasteridae	Solaster haliplous	Solaster	haliplous	Djakonov, 1958	2270944	Aida Verdes		55	24	NA	NA	138	0	0	0	marine	marine coastal	secondary consumer	0	0	0	0	0	0	0	0	3	16	8				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	165	5	0,55	684	627,23
Animalia	Echinodermata	Asteroidea	Valvatida	Leilasteridae	Leilaster spinulosus	Leilaster	spinulosus	Aziz & Jangoux, 1985	2271070	Aida Verdes		4	2	NA	NA	17	0	0	0	marine	deep ocean floor	secondary consumer	0	0	0	0	0	0	0	0	10	12601195	40	644	644	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	93	4	0,3875	684	627,23
Animalia	Echinodermata	Crinoidea	Comatulida	Antedonidae	Antedon bifida	Antedon	bifida	Pennant, 1777	5187721	Aida Verdes	Resampled	206	25	NA	NA	80	0	0	0	marine	marine coastal	secondary consumer	1	1	0	1	0	1	1	0	1	0	0			0	35	0	5	0	0	1	0	0	0	2	1	0	0	2	19	0	0	0	0	0	15	0	1	3	0	0	0	2	11967	7	28,4928571428571	684	627,23
Animalia	Echinodermata	Asteroidea	Peripodida	Xyloplacidae	Xyloplax janetae	Xyloplax	janetae	Mah, 2006	2270697	Aida Verdes		3	3	NA	NA	6	0	0	0	marine	deep ocean floor	secondary consumer	0	0	0	0	0	0	0	0	1	0	4				1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	4451	7	10,597619047619	684	627,23
Animalia	Echinodermata	Asteroidea	Velatida	Pterasteridae	Hymenaster tenuispinus	Hymenaster	tenuispinus	Sibuet, 1976	2270865	Aida Verdes		124	53	NA	NA	16	0	0	0	marine	marine coastal	secondary consumer	0	1	0	1	0	0	0	0	10	7030087	32	64	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67	4	0,279166666666667	684	627,23
Animalia	Echinodermata	Asteroidea	Notomyotida	Benthopectinidae	Benthopecten spinosissimus	Benthopecten	spinosissimus	(Sladen, 1889)	2269680	Aida Verdes		74	23	NA	NA	60	0	0	0	marine	marine coastal	secondary consumer	0	0	0	0	0	0	0	0	1	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84	4	0,35	684	627,23
Animalia	Echinodermata	Asteroidea	Brisingida	Freyellidae	Freyella microplax	Freyella	microplax	(Fisher, 1917)	2273334	Aida Verdes		48	30	NA	NA	170	0	0	0	marine	deep ocean floor	secondary consumer	0	0	0	0	0	0	0	0	19	327102	68				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92	4	0,383333333333333	684	627,23
Animalia	Echinodermata	Ophiuroidea	Ophiacanthida	Ophiocamacidae	Ophiocamax drygalskii	Ophiocamax	drygalskii	Hertz, 1927	2274789	Aida Verdes		13	13	NA	NA	NA	0	0	0	marine	deep ocean floor	primary consumer	0	0	0	0	0	0	0	0	39	2578151	156	0	3797	3797	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	4	0,254166666666667	684	627,23
Animalia	Echinodermata	Ophiuroidea	Amphilepidida	Ophiotrichidae	Ophiothrix picteti	Ophiothrix	picteti	de Loriol, 1893	5187776	Aida Verdes		183	103	NA	NA	11	0	0	0	marine	marine coastal	primary consumer	0	1	0	1	0	0	0	0	6	1381183	24	4	46	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84	4	0,35	684	627,23
Animalia	Echinodermata	Ophiuroidea	Amphilepidida	Ophionereididae	Ophioplax lamellosa	Ophioplax	lamellosa	Matsumoto, 1915	2278247	Aida Verdes		60	9	NA	NA	35	0	0	0	marine	marine coastal	primary consumer	0	1	0	0	0	0	0	0	118	21660438	344	10	252	242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	4	0,316666666666667	684	627,23
Animalia	Echinodermata	Ophiuroidea	Ophioscolecida	Ophiohelidae	Ophiotholia montana	Ophiotholia	montana	Litvinova, 1981	2275257	Aida Verdes		20	7	NA	NA	NA	0	0	0	marine	deep ocean floor	primary consumer	0	NA	NA	NA	NA	0	0	0	1	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	4	0,245833333333333	684	627,23
